job_name,position,diploma,company_name,company_size,company_type,salary
调试工程师,鄂尔多斯,本科,内蒙古铁辰智能装备有限公司,100-299人,民营,5千-9千
运维工程师,乌海,中专/中技,乐风(山东)电力科技有限公司,500-999人,其它,6千-1.2万
急聘-大数据分析师（双休，14薪）,呼和浩特,本科,内蒙古贝瀛信息科技有限公司,10000人以上,民营,4千-6千
伊利总部2023年校招-人力资源数据分析储备学生,呼和浩特,本科,伊利,10000人以上,股份制企业,5千-8千
测试工程师,鄂尔多斯,大专,国信蓝桥信息技术(北京)有限公司,20-99人,民营,5千-1万
调试工程师,鄂尔多斯,大专,国信蓝桥信息技术(北京)有限公司,20-99人,民营,6千-9千
通信网络工程师,呼和浩特,硕士,中国联通,10000人以上,国企,面议
新媒体运营,包头,学历不限,包头市福盈贸易有限公司,20人以下,民营,3千-5千
化验室检验员（过程）,呼和浩特,本科,伊利,10000人以上,股份制企业,5千-6千
金宇生物2023年校招——网络数据、供应链优化,呼和浩特,本科,金宇生物技术股份,500-999人,上市公司,5千-1万
运维工程师,包头,大专,乐风(山东)电力科技有限公司,500-999人,其它,6千-1.2万
客服专员,鄂尔多斯,大专,鄂尔多斯市胜德宝汽车销售服务有限公司,20-99人,民营,4千-5千
物业客服管家,鄂尔多斯,学历不限,愿景和家,1000-9999人,民营,4千-5千
技术工程师,包头,大专,包头康碳新材料科技有限公司,100-299人,民营,6千-8千
8k直播中控,赤峰,大专,晴盛贸易(深圳)有限公司,20人以下,,6千-8千
毛猪采购岗,通辽,本科,牧原肉食品有限公司,10000人以上,上市公司,6千-1万
数据分析师,呼和浩特,本科,内蒙古贝瀛信息科技有限公司,10000人以上,民营,4千-6千
饲料产品研发专员,呼和浩特,硕士,新疆天康饲料有限公司,1000-9999人,上市公司,1.7万-2万
商业数据分析,呼伦贝尔,本科,深圳市轩明管理咨询有限公司,20人以下,,8千-1.2万
伊利总部2023年校招-审计培训生（数字化）,呼和浩特,硕士,伊利,10000人以上,股份制企业,8千-1万
无人车调试工程师,鄂尔多斯,大专,国信蓝桥信息技术(北京)有限公司,20-99人,民营,7千-9千
风电运维工程师+六险一金+包吃包住,呼和浩特,中专/中技,乐风(山东)电力科技有限公司,500-999人,其它,6千-1.2万
（三）销售管培生（链+新生代）,包头,本科,北京链家置地房地产经纪有限公司,10000人以上,民营,1万-1.5万
生产核算,乌海,大专,天津亚东投资集团有限公司,1000-9999人,民营,4千-6千
物业客服管家,包头,学历不限,愿景和家,1000-9999人,民营,3千-4千
应用统计/数学,赤峰,本科,北京蓝飞信息科技有限公司,20-99人,民营,7千-9千
测绘工程师,全国,本科,中国铁建,10000人以上,国企,面议
数据统计分析,呼和浩特,本科,机侠客电子科技(深圳)有限责任公司,20-99人,民营,8千-1.2万
2023届校园招聘——FM（车）【#AITO问界M5&M7】,呼和浩特,本科,华为技术有限公司,10000人以上,民营,面议
市场管理管培生（2022/2023届本科毕业及以上）,包头,本科,内蒙古维多利商业(集团)有限公司,10000人以上,民营,3千-5千
伊利总部2023年校招-感官体验培训生,呼和浩特,硕士,伊利,10000人以上,股份制企业,8千-9千
博士研究员,包头,博士,大连宏阳咨询服务有限公司,20人以下,民营,3万-4万
销售助理,包头,中专/中技,内蒙古摩天轮钢铁营销服务有限公司,100-299人,民营,4千-6千
linux运维工程师,通辽,大专,国信蓝桥信息技术(北京)有限公司,20-99人,民营,5千-9千
商业数据分析,呼伦贝尔,本科,北京中洛科技有限责任公司,20-99人,股份制企业,8千-1.2万
中台运营支撑及数据统计分析,兴安盟,本科,中国联通,10000人以上,国企,面议
奶酪物流管理部规划组规划专员,呼和浩特,大专,伊利,10000人以上,股份制企业,6千-9千
2023年校园招聘信息技术类,呼和浩特,本科,内蒙古中环晶体材料有限公司,1000-9999人,其它,6千-1.2万
大数据分析师（无经验）,呼和浩特,本科,北京鼎盛福祥科技有限公司,20-99人,民营,7千-1万
8k直播中控,包头,大专,深圳市新瑞健身器材有限公司,20-99人,民营,7千-9千
金融大数据分析师,呼伦贝尔,本科,北京蓝飞信息科技有限公司,20-99人,民营,8千-1.2万
测试工程师,鄂尔多斯,大专,国信蓝桥信息技术(北京)有限公司,20-99人,民营,6千-9千
博士研发,包头,博士,大连宏阳咨询服务有限公司,20人以下,民营,2.5万-3.5万
科研项目专员,呼和浩特,硕士,内蒙古迪安丰信医疗科技有限责任公司,100-299人,民营,6千-8千
运维工程师,赤峰,中专/中技,乐风(山东)电力科技有限公司,500-999人,其它,6千-1.2万
大数据分析工程师,包头,硕士,新特能源股份有限公司,1000-9999人,上市公司,9千-1.5万
主播,呼和浩特,学历不限,山东叁盒星娱文化传媒有限公司,500-999人,民营,6千-1万
天猫店铺运营,呼和浩特,大专,红星美凯龙,10000人以上,上市公司,4千-6千
咨询顾问,包头,大专,平安普惠信息服务有限公司包头钢铁大街分公司,1000-9999人,股份制企业,5千-6千
运维工程师,包头,中专/中技,乐风(山东)电力科技有限公司,500-999人,其它,6千-1.2万
娱乐主播,呼和浩特,学历不限,山东叁盒星娱文化传媒有限公司,500-999人,民营,8千-1.3万
娱乐主播,呼伦贝尔,学历不限,山东叁盒星娱文化传媒有限公司,500-999人,民营,9千-1.4万
城市经理（驻外）,呼和浩特,大专,内蒙古田牧乳业有限公司,100-299人,其它,4千-8千
盘点专员（包头）,包头,中专/中技,山西朵丰商贸有限责任公司,100-299人,民营,3千-4千
风电运维工程师,包头,中专/中技,山东信科电力科技有限公司,500-999人,民营,6千-1.2万
运维工程师,乌兰察布,大专,乐风(山东)电力科技有限公司,500-999人,其它,6千-1.2万
西格玛服饰私人定制营销策划经理,呼和浩特,大专,内蒙古乔治白服饰有限公司,20-99人,民营,7千-1万
8k直播中控,呼和浩特,大专,北京多耀商贸有限公司,20-99人,民营,6千-8千
终端运营经理(零售代表)-2023届应届生,通辽,本科,华为技术有限公司,10000人以上,民营,面议
物流管理岗,通辽,本科,牧原肉食品有限公司,10000人以上,上市公司,7千-1.2万
电商运营,呼和浩特,本科,美菜网,10000人以上,民营,6千-8千
2023年应届毕业生（信息技术类）,呼和浩特,本科,天津中环新能源有限公司,100-299人,国企,6千-1万
设备技术员（新能源锂电）,鄂尔多斯,大专,苏州源起技术服务有限公司,100-299人,民营,6千-1.2万
数据运营专员,呼和浩特,本科,沈阳南易材料科技有限公司,20-99人,民营,8千-9千
大数据分析师助理,包头,本科,深圳市轩明管理咨询有限公司,20人以下,,7千-9千
销售经理,赤峰,大专,赤峰汇昌丰商贸有限责任公司,20-99人,民营,9千-1.7万
电力检修,呼和浩特,中专/中技,乐风(山东)电力科技有限公司,500-999人,其它,6千-1.2万
8k直播中控,赤峰,大专,深圳市亿生新信息科技有限公司,20人以下,民营,6千-8千
销售代表（无责3000+三方+住宿）,呼和浩特,大专,内蒙古恩烁电子科技有限公司,20-99人,民营,7千-1万
诚聘销售精英,呼和浩特,学历不限,国美美窝装饰（内蒙古）,20-99人,股份制企业,1万-2万
人事经理,通辽,大专,内蒙古呼必猎人力资源有限公司,20人以下,民营,3千-4千
运维开发工程师,呼伦贝尔,大专,国信蓝桥信息技术(北京)有限公司,20-99人,民营,6千-1万
数学模型工程师（呼和浩特市）,呼和浩特,本科,内蒙古东润能源科技有限公司,100-299人,民营,6千-1万
液奶金灏伊利人力资源部人力资源专员,呼和浩特,本科,伊利,10000人以上,股份制企业,6千-7千
运维工程师,呼和浩特,中专/中技,乐风(山东)电力科技有限公司,500-999人,其它,6千-1.2万
伊利总部2023年校招-人力培训生（数据分析）,呼和浩特,硕士,伊利,10000人以上,股份制企业,8千-9千
城市经理,鄂尔多斯,大专,卫龙,1000-9999人,民营,7千-1.4万
【2023届校招】服务巡检（奶牛）,呼和浩特,本科,新疆天康饲料有限公司,1000-9999人,上市公司,8千-1.1万
场景获客专员（可转编）,呼和浩特,大专,招商银行股份有限公司信用卡中心,1000-9999人,股份制企业,6千-1.2万
大数据分析师（无经验）,呼和浩特,本科,北京鼎盛福祥科技有限公司,20-99人,民营,7千-1万
大数据分析,呼和浩特,本科,北京顺意天达供应链管理有限公司,20-99人,民营,8千-1.2万
金融大数据分析师,通辽,本科,北京蓝飞信息科技有限公司,20-99人,民营,8千-1.2万
长晶主操,包头,学历不限,江西磐盟半导体科技有限公司,500-999人,民营,8千-1.5万
中台运营支撑及数据统计分析,乌海,本科,中国联通,10000人以上,国企,面议
8k直播中控,呼和浩特,大专,深圳市新瑞健身器材有限公司,20-99人,民营,7千-9千
生产技术主管,包头,大专,内蒙古康碳复合材料科技有限公司,300-499人,民营,6千-1万
liunx运维工程师,鄂尔多斯,大专,国信蓝桥信息技术(北京)有限公司,20-99人,民营,6千-1万
资料分析员,呼和浩特,本科,北京鼎盛福祥科技有限公司,20-99人,民营,6千-9千
城市经理,乌兰察布,大专,卫龙,1000-9999人,民营,7千-1.4万
商业数据分析,赤峰,本科,北京中洛科技有限责任公司,20-99人,股份制企业,8千-1.2万
伊利总部2023年校招-人力培训生（数字化）,呼和浩特,硕士,伊利,10000人以上,股份制企业,8千-9千
运维工程师,鄂尔多斯,大专,国信蓝桥信息技术(北京)有限公司,20-99人,民营,7千-9千
物流管理岗（校园）,通辽,本科,牧原肉食品有限公司,10000人以上,上市公司,8千-1.6万
安装/焊接/土建/电仪技术员,包头,大专,南京陆海设备安装有限公司,20-99人,民营,3千-5千
大数据分析,包头,本科,北京顺意天达供应链管理有限公司,20-99人,民营,8千-1.2万
应用统计/数学,包头,本科,北京蓝飞信息科技有限公司,20-99人,民营,7千-9千
高级后期顾问(J30332),呼和浩特,本科,内蒙古新东方前途出国咨询有限公司,20-99人,上市公司,6千-8千
质量数据分析初级工程师,呼和浩特,学历不限,内蒙古蒙牛乳业(集团)股份有限公司,10000人以上,国企,4千-6千
风电运维工程师+六险一金+包吃包住,巴彦淖尔,中专/中技,乐风(山东)电力科技有限公司,500-999人,其它,6千-1.2万
伊利总部2023年校招-食品技术培训生,呼和浩特,硕士,伊利,10000人以上,股份制企业,8千-9千
资金管理专员(J11930),呼和浩特,本科,内蒙古中环晶体材料有限公司,1000-9999人,其它,4千-6千
数据统计分析,赤峰,本科,机侠客电子科技(深圳)有限责任公司,20-99人,民营,8千-1.2万
城市经理,呼和浩特,大专,卫龙,1000-9999人,民营,7千-1.4万
数据统计,通辽,大专,运河区招兵买马软件开发中心,20人以下,民营,7千-1.1万
大数据分析师助理,赤峰,本科,北京中洛科技有限责任公司,20-99人,股份制企业,9千-1.2万
库管(J11040),呼和浩特,大专,内蒙古中环晶体材料有限公司,1000-9999人,其它,4千-5千
综合管理专员,巴彦淖尔,学历不限,内蒙古蒙牛乳业(集团)股份有限公司,10000人以上,国企,4千-6千
数据标注专员,赤峰,高中,赤峰时商文化传媒有限公司,20-99人,民营,3千-6千
电力营销管理岗DBSY,沈阳,本科,华润电力,1000-9999人,股份制企业,面议
毛猪采购管理岗,铁岭,本科,牧原股份,10000人以上,上市公司,面议
数据分析,沈阳,本科,中国移动在线营销,1000-9999人,国企,面议
运营管理(J10108),大连,本科,特来电,1000-9999人,股份制企业,面议
毓秀生-管理达人,全国,硕士,越秀地产,10000人以上,国企,面议
巡检工程师DBXNY,朝阳,本科,华润电力,1000-9999人,股份制企业,面议
特别研究助理（博士后）、副研究员,沈阳,博士,中国科学院沈阳应用生态研究所,500-999人,事业单位,1.7万-2.1万
物流管理岗,铁岭,本科,牧原股份,10000人以上,上市公司,面议
智慧能源-企管岗,沈阳,本科,特变电工沈阳变压器集团有限公司,1000-9999人,上市公司,面议
2023届投资管理岗,全国,硕士,中交四航局,1000-9999人,国企,8千-1万
巡检工程师DBXNY,阜新,本科,华润电力,1000-9999人,股份制企业,面议
次生林生态与经营组（科研助理）,沈阳,学历不限,中国科学院沈阳应用生态研究所,500-999人,事业单位,3千-5千
仓储管理岗,铁岭,本科,牧原股份,10000人以上,上市公司,面议
智慧能源-生产安全岗,沈阳,本科,特变电工沈阳变压器集团有限公司,1000-9999人,上市公司,面议
